Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Fontana - Household Hazardous Waste,16454 Orange Way,,Fontana,CA,92335,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,34.095847,-117.4455634,2020-04-08,123179,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Fontana - Community Senior Center,16710 Ceres Ave,,Fontana,CA,92335,,866-816-7584,E,,Public,24 hours daily,,,,,,8,,,EV Connect,http://evconnect.com/,GPS,34.0945853,-117.4386486,2020-04-08,123180,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Wilsona School District,16757 E Ave M-8,,Lancaster,CA,93535,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,34.6678373,-117.8337983,2020-04-08,123181,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,CBC Steel Buildings,1700 E Louis Ave,,Lathrop,CA,94801,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,37.8116377,-121.2724548,2020-04-08,123182,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,BTCPower,1719 S Grand Ave,,Santa Ana,CA,92705,,714-259-4888,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,33.724598,-117.8497806,2020-06-09,123183,2020-07-20 20:54:01 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Edgewater Towers Condominiums Homeowners Association,17352 Sunset Blvd,,Pacific Palisades,CA,90272,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,33.8056602,-117.9038056,2020-06-09,123184,2020-06-09 16:47:26 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,San Joaquin County - Community Development Department,1810 E Hazelton Ave,,Stockton,CA,95205,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,37.9503055,-121.2654085,2020-04-08,123185,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Rancho San Joaquin Golf Course,18251 Michelson Ave,,Irvine,CA,92612,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,33.6686331,-117.830179,2019-06-06,123186,2020-05-22 20:55:49 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,
ELEC,Cate School,1960 Cate Mesa Rd,,Carpinteria,CA,93013,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.405005,-119.4773809,2020-06-09,123187,2020-06-09 16:47:26 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Oroville Union High School District,2139 Washington Ave,,Oroville,CA,95966,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,39.5098667,-121.5471556,2020-04-08,123190,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,County of Merced,2222 M St,,Merced,CA,95341,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,37.307044,-120.4812147,2020-04-08,123191,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Marriott - Newport Coast Villas,23000 Newport Coast Dr,,Newport Coast,CA,92657,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,33.5829813,-117.841618,2020-04-08,123193,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Redondo Beach - Park and Ride,2406 Marine Ave,,Redondo Beach,CA,90278,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,33.8945979,-118.3691471,2019-06-06,123194,2020-05-22 20:55:49 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
ELEC,Rescue Union School District - Maintenance & Operations,2460 White Oak Rd,,Rescue,CA,95672,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,38.7044512,-120.9644077,2020-04-08,123195,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,City of Commerce - City Hall,2535 Commerce Way,,Commerce,CA,90040,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,34.0007139999999,-118.156185,2020-04-08,123196,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Watt Companies,2716 Ocean Park Blvd,,Santa Monica,CA,90405,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,34.0176715967562,-118.456372975497,2020-04-08,123198,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,"HM Electronics, Inc",2848 Whiptail Loop,,Carlsbad,CA,92010,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,33.1444274,-117.2506383,2020-04-08,123199,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,IBEW Local 1245,30 Orange Tree Cir,,Vacaville,CA,95687,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,38.3734018,-121.9482887,2020-04-08,123201,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,"HRL Laboratories, LLC - Lot 1",3011 Malibu Canyon Rd,,Malibu,CA,90265,,866-816-7584,E,,Public,24 hours daily,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,34.0431301,-118.6956609,2020-04-08,123202,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,"HRL Laboratories, LLC - Lot 6",3011 Malibu Canyon Rd,,Malibu,CA,90265,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.0431301,-118.6956609,2020-04-08,123203,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,"HRL Laboratories, LLC - Lot 8",3011 Malibu Canyon Rd,,Malibu,CA,90265,,866-816-7584,E,,Public,24 hours daily,,,,,,24,,,EV Connect,http://evconnect.com/,GPS,34.0431301,-118.6956609,2020-04-08,123204,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,El Monte High School,3048 Tyler Ave,,El Monte,CA,91731,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,34.0643335,-118.0323541,2020-04-08,123205,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Lockheed Martin - Solar and Astrophysics Laboratory,3176 Porter Dr,,Palo Alto,CA,94306,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,37.4071557,-122.1493244,2020-04-08,123207,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,The Mill,3233 S La Cienega Blvd,,Los Angeles,CA,90016,,866-816-7584,E,,Public,24 hours daily,,,,,,9,,,EV Connect,http://evconnect.com/,GPS,34.0289199,-118.3734502,2020-04-08,123208,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,California Highway Patrol,32941 Camino Capistrano,,San Juan Capistrano,CA,92675,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,33.4849043,-117.6690144,2020-04-08,123210,2020-04-08 12:29:55 UTC,SG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,,,,,,,,,,
ELEC,Pacific Gas & Electric,3400 Crow Canyon Rd,,San Ramon,CA,94583,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,37.782055,-121.9667654,2020-06-09,123211,2020-06-09 16:47:26 UTC,T,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,,,,,,,,,,
ELEC,Today's Fresh Start Charter School,3405 W Imperial Hwy,,Inglewood,CA,90303,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,33.9312266,-118.3321318,2020-04-08,123212,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,El Monte Union High School District,3537 Johnson Ave,,El Monte,CA,91775,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,34.0717585,-118.0311422,2020-04-08,123213,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,City of Palmdale - Transportation Center,39000 Clock Tower Plaza Dr E,,Palmdale,CA,93550,,866-816-7584,E,,Public,24 hours daily,,,,,,12,,,EV Connect,http://evconnect.com/,GPS,34.5908262,-118.1195372,2020-04-08,123215,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Bartels' Harley-Davidson,4141 Lincoln Blvd,,Marina Del Rey,CA,90292,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,33.987358,-118.4453795,2020-04-08,123216,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Central Unified School District,4200 S Grantland Ave,,Fresno,CA,91406,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,36.7966683,-119.91536,2020-05-06,123217,2020-05-06 17:56:57 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Fall River Joint Unified School District - Transportation Department,44154 Walnut St,,McArthur,CA,96056,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,41.0467959,-121.4018466,2020-04-08,123218,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Jurupa Unified School District,4740 Pedley Rd,,Riverside,CA,92509,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.0026702,-117.4750328,2020-04-08,123220,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Riverside City College,4800 Magnolia Ave,,Riverside,CA,92506,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,33.9711776,-117.3815015,2020-04-08,123221,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,
ELEC,Encino Park and Ride,5100 Hayvenhurst Ave,,Encino,CA,91436,,866-816-7584,E,,Public,24 hours daily,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,34.1642677,-118.4922463,2020-04-08,123223,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
ELEC,Gonzales Unified School District,600 Elko St,,Gonzales,CA,93926,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,36.5115284,-121.4431,2020-04-08,123225,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Bishop Ranch,6111 Bollinger Canyon Rd,,San Ramon,CA,94583,,866-816-7584,E,,Public,24 hours daily,,,,,,17,,,EV Connect,http://evconnect.com/,200-9,37.758469,-121.95354,2020-05-06,123226,2020-05-06 17:56:57 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Ukiah Unified School District,710 Maple Ave,,Ukiah,CA,95842,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,39.1568970999999,-123.2169958,2020-04-08,123228,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Palermo Union School District,7390 Bulldog Way,,Palermo,CA,95968,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,39.4355743,-121.5463449,2020-04-08,123229,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Hampton Inn & Suites,74900 Gerald Ford Dr,,Palm Desert,CA,92211,,866-816-7584,E,,Public,24 hours daily,,,,,,2,1,,EV Connect,http://evconnect.com/,GPS,33.782516,-116.357293,2020-04-08,123230,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Westin - Desert Willow Villas,75 Willow Ridge,,Palm Desert,CA,92260,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,33.762591,-116.369234,2020-07-13,123231,2020-07-13 20:30:49 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Hampton Inn & Suites,7501 N Glenoaks Blvd,,Burbank,CA,91504,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,34.206773,-118.342395,2020-04-08,123232,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,777 Aviation,777 S Aviation Blvd,,El Segundo,CA,90245,,866-816-7584,E,,Public,24 hours daily,,,,,,10,,,EV Connect,http://evconnect.com/,GPS,33.9044254999999,-118.3787843,2020-04-08,123234,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Caltrans Yard - Katella,8122 Katella Ave,,Stanton,CA,90680,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,GPS,33.8025617,-117.9899935,2020-04-08,123235,2020-04-08 12:29:55 UTC,SG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,,,,,,,,,,
ELEC,Schurr High School,820 N Wilcox Ave,,Montebello,CA,90640,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.0282282999999,-118.1212017,2020-04-08,123236,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Taft Union High School,900 N 10th St,,Taft,CA,93268,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,35.1454561,-119.4651618,2020-04-08,123237,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,The Garvey Center,9108 Garvey Ave,,Rosemead,CA,91770,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.0617127,-118.070475,2020-04-08,123238,2020-04-08 12:29:55 UTC,LG,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Universal Hospital Services,9853 Pacific Heights Blvd,,San Diego,CA,92121,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,32.8993645,-117.1878792,2020-04-08,123241,2020-04-08 12:29:55 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,El Camino Real Charter High School - Teacher/Faculty Lot,5440 Valley Circle Blvd,In parking lot at the corner of Valley Circle Blvd and Mariano,Woodland Hills,CA,91367,,818-595-7500,E,,Public,"4pm-6am M-F, 24 hours Sat-Sun",,,,,,4,,,Non-Networked,,200-9,34.17075,-118.642662,2019-06-06,123366,2020-01-21 18:34:38 UTC,P,,,2014-09-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,El Camino Real Charter High School - North Campus/Teacher Lot,7401 Shoup Ave,,West Hills,CA,91307,,818-595-7500,E,,Public,7am-5pm M-F,,,,,,4,,,Non-Networked,,200-9,34.20513,-118.615262,2019-06-06,123367,2020-01-21 18:34:38 UTC,P,,,2018-09-01,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Patagonia Works Warehouse,85 Julian Street,,Ventura,CA,93001,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,34.282653,-119.304539,2020-10-04,123427,2020-10-04 08:08:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
ELEC,Riverpoint Marketplace,795 Ikea Court,,West Sacramento,CA,95605,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.588964,-121.551083,2020-10-04,123448,2020-10-04 10:28:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Novato Fair Shopping Center,900 Diablo Avenue,,Novato,CA,94947,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,38.1031,-122.571,2020-10-04,123481,2020-10-04 10:28:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Bank of America - Private Bank,3075B Hansen Way,,Palo Alto,CA,94304,,650-849-2220,E,,Public,Business hours,,,,,,4,,,Non-Networked,,200-9,37.418102,-122.142151,2020-05-06,123509,2020-05-06 17:56:57 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,
ELEC,Bank of America - Financial Center,520 Newport Center Dr,,Newport Beach,CA,92660,,949-760-4504,E,,Public,Business hours,,,,,,8,,,Non-Networked,,200-8,33.615882,-117.872057,2020-05-06,123512,2020-05-06 17:56:57 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,
ELEC,Bank of America - Private Bank,701 B St,,San Diego,CA,92101,,619-515-5620,E,,Public,Business hours,,,,,,8,,,Non-Networked,,200-9,32.717523,-117.157895,2020-05-06,123516,2020-05-06 17:56:57 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,
ELEC,Pacoima Center,9727 Laurel Canyon Blvd,,Pacoima,CA,91331,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.245657,-118.42093,2020-10-04,123633,2020-10-04 10:21:26 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Chevron Lincoln,2400 Lincoln Blvd,,Venice,CA,90291,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.994213,-118.451708,2020-10-04,123660,2020-10-04 10:21:26 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Mission Inn Hotel & Spa - Parking Garage,3649 Orange St,,Riverside,CA,92501,,951-784-0300,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,33.982751,-117.372623,2019-07-09,123918,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Citrus Tower,3390 University Ave,,Riverside,CA,92501,,951-683-5422,E,,Public,7am-6pm daily,,,,,,4,,,Non-Networked,,200-9,33.979666,-117.371053,2019-07-09,123919,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Riverside Medical Group - Parking Structure,4550 Brockton Ave,,Riverside,CA,92501,,951-682-5661,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,33.976313,-117.384149,2020-05-06,123920,2020-05-06 17:56:57 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,Raceway Ford,5900 Sycamore Canyon Blvd,,Riverside,CA,92501,,877-280-4262,E,,Public - Call ahead,10am-8pm daily,,,,,,1,,,Non-Networked,,200-9,33.944912,-117.298785,2019-07-09,123921,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Fritts Ford,8000 Auto Dr,,Riverside,CA,92501,,951-687-2121,E,,Public - Call ahead,8:30am-9pm daily,,,,,,1,,,Non-Networked,,200-9,33.927661,-117.412763,2019-07-09,123922,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Riverside Public Library - Casa Blanca,2985 Madison St,,Riverside,CA,92501,,951-826-2120,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,33.93044,-117.400187,2019-07-09,123923,2020-01-21 18:34:38 UTC,LG,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,
ELEC,Moss Bros Honda,27990 Eucalyptus Ave,,Moreno Valley,CA,92555,,951-486-9266,E,,Public - Call ahead,8:30am-9pm daily,,,,,,1,,,Non-Networked,,200-9,33.937591,-117.1747,2019-07-09,123924,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Moss Bros Chevrolet,12625 Auto Mall Dr,,Moreno Valley,CA,92555,,951-495-9366,E,,Public - Call ahead,8:30am-9pm daily,,,,,,1,,,Non-Networked,,200-9,33.936932,-117.175989,2019-07-09,123925,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Moss Bros Buick GMC,12675 Auto Mall Dr,,Moreno Valley,CA,92555,,855-444-6441,E,,Public - Call ahead,8:30am-9pm daily,,,,,,1,,,Non-Networked,,200-9,33.935891,-117.175961,2019-07-09,123926,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,Rancho Family Medical Center,31720 Temecula Pkwy,,Temecula,CA,92592,,951-303-0192,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,33.480799,-117.103672,2020-07-13,123927,2020-07-13 20:30:49 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,Lake Elsinore - City Hall,130 S Main St,,Lake Elsinore,CA,92530,,951-674-3124,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,33.667415,-117.327705,2019-07-09,123928,2020-01-21 18:34:38 UTC,LG,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Lake Elsinore - Storm Stadium,500 Diamond Dr,,Lake Elsinore,CA,92530,,951-245-4487,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,33.655275,-117.300314,2019-07-09,123929,2020-01-21 18:34:38 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public,,public,,,ARENA,,,,,,,,,,,,,,,,
